,Date,User,Tweet
8780,2022-11-01 22:50:39+00:00,HlGHERPOV,telling myself it’s ok if i don’t get a presale code bc i have a capital one credit card
8781,2022-11-01 22:49:48+00:00,ocpennies,if I get waitlisted as a verified fan I have a capital one card… and still can get presale ticket… bitches are jealous out the wazoo rn
8782,2022-11-01 22:46:43+00:00,dancin_froggo,My sister has a capital one card 🫣
8783,2022-11-01 22:46:07+00:00,biggerwholesky,so who wants to send me their capital one card details https://t.co/IVZYWifwXW
8784,2022-11-01 22:45:20+00:00,_venus_daughter,Just applied for a capital one credit card to get that presale code for TS 🤪
8785,2022-11-01 22:43:40+00:00,newsoneplace,(Newsmax):How to get presale tickets for #Taylor #Swift's The Eras Tour through Capital One : Your Capital One credit or debit card can score you presale ticket access to Taylor Swift's 2023 The Eras Tour. .. https://t.co/n6wruN1PCH
8786,2022-11-01 22:42:19+00:00,aleseeee88,who wants to let me use their capital one card 💀
8787,2022-11-01 22:41:40+00:00,ayeitsnoura,@vigilante_swift Apparently it says this so we have to go in the ticket website and enter our capital one card number! But i’m def gonna do multiple verified fan ones like u said. I didn’t know she’s doing VIP! is this meet and greet included? https://t.co/p1eDw3TE3F
8788,2022-11-01 22:41:03+00:00,nicklovinglife,"Just a reminder that if you have a capital one card, you get another chance to get a presale code! https://t.co/cupAukXfQW"
8789,2022-11-01 22:40:30+00:00,_panfried,flashing my capital one card at everyone to flex
8790,2022-11-01 22:40:00+00:00,_panfried,never been so enthusiastically elated overjoyed excited to have a capital one card
8791,2022-11-01 22:37:51+00:00,EJ4Dayz,Taylor really did this for me like I always felt iffy for getting a Capital One card last year and now I feel like the smartest person in the world because I GET PRESALE ACCESS WOOO
8792,2022-11-01 22:37:20+00:00,monica_corona3,who has a capital one card???? give me the first six digits so i can buy taylor swift tickets LMAO
8793,2022-11-01 22:36:38+00:00,sarahswiftsos,@vigilante_swift does anyone know how the capital one pre-sale works because i have a capital one card
8794,2022-11-01 22:34:49+00:00,holdontoswift,If anyone is signing up for a capital one card please use my link 🥺 https://t.co/6velik8MnT
8795,2022-11-01 22:34:47+00:00,TraumaMaximoff,"@adamj_griff Did it really take you that long? Took maybe 20 minutes for me? Also, get a Capital One card! Presale there for card owners soon! :):)"
8796,2022-11-01 22:33:08+00:00,vigilante_swift,"@nat_lively @justsimplyamber I mean they shouldn’t need a capital one card for the presale. Unless they choose to purchase tickets at the capital one time slot, for the presale codes at 10am you don’t need a CO card for that"
8797,2022-11-01 22:30:57+00:00,womanbby,my lover fest priority 🤝🏼 verified fan registration 🤝🏼 capital one credit card
8798,2022-11-01 22:30:40+00:00,fauxed,"me, white knuckling my maxed out capital one credit card https://t.co/cbXKguifuc"
8799,2022-11-01 22:30:26+00:00,nat_lively,@vigilante_swift @justsimplyamber You will need a capital one card. Its not called “(insert card company here) presale” for nothing. I have done a citi presale and needed to use my stepmom’s card to buy.
8800,2022-11-01 22:30:05+00:00,KarenAmairani53,Registering for a capital one card 🥹 anything for tswift 🫶🏽
8801,2022-11-01 22:29:36+00:00,julietIive,got a capital one credit card for my gf to see taylor swift lol
8802,2022-11-01 22:29:17+00:00,bellinipeaches,UGHHHH I EVEN HAVE A CAPITAL ONE CARD
8803,2022-11-01 22:25:52+00:00,Preppeh,Genuinely considering getting a capital one card to get tickets more easily
8804,2022-11-01 22:25:13+00:00,lolasteardrops,@CapitalOne @Ding_Gorgeous What if your capital one card doesn’t cover the full purchase cause the limit
8805,2022-11-01 22:25:05+00:00,sophierochie,"@godilovegilfs @vigilante_swift You have to pay with the card if you don't get the Taylor presale tickets and want to do the Capital One presale otherwise it won't let you check out. If you get verified fan though and get the code on 14th, you can use any code."
8806,2022-11-01 22:25:02+00:00,GingerGurll,The taylor swift gods were definitely with me like 5 years ago when I chose capital one as my first credit card
8807,2022-11-01 22:21:38+00:00,vigilante_swift,@justsimplyamber i think that’s just what they call it! You shouldn’t need a capital one card! https://t.co/X5albs6i1C
8808,2022-11-01 22:21:33+00:00,AwkwardPancake,"@40yroldswiftie @leftinthemeadow @CapitalOne I read a post from them that said you would need to purchase the tickets with your capital one card, so I would say nope."
8809,2022-11-01 22:21:31+00:00,IeIouvres,@ownedbytay13_ i’m pretty sure i saw capital one tweet out that you must use your capital one card!
8810,2022-11-01 22:21:21+00:00,han01289,NOT ME APPLYING FOR A CAPITAL ONE CARD SO I CAN GET INTO THE PRESALE LOL
8811,2022-11-01 22:21:15+00:00,ayeitsnoura,@vigilante_swift hey!! so which one do i do if i have a capital one card ?
8812,2022-11-01 22:21:15+00:00,taylortourshelp,"@godilovegilfs @vigilante_swift According to Ticketmaster and Capital One, yes you do need to complete the purchase with the card. You haven't had to for previous tours but it seems like you do for Eras."
8813,2022-11-01 22:21:09+00:00,storyshort13,Right now I regret ignoring the capital one letters of qualification for a credit card 😭😭😭😭😭😭
8814,2022-11-01 22:20:46+00:00,MigneRoger,"@AskCapitalOne 
What genius at Capital One, in order to protect me from my own $ 6000 deposit, &amp; IT IS SO URGENT
1)  Puts a hold on my accounts 
2) Holds $ 220,000 for a $ 6000 check
3) To protect me, does not inform me.
4) I try to use my card, NOT
5) Stops my outgoing payments"
8815,2022-11-01 22:20:25+00:00,victoriaann522,JUST FOUND OUT MY DAD HAS A CAPITAL ONE CARD I AM CRYING😭😭😭😭😭 #TaylorSwift #TaylorSwiftErasTour @taylornation13 @taylorswift13
8816,2022-11-01 22:14:58+00:00,justsimplyamber,"@vigilante_swift Hi there!! Can you tell from this email which presale I signed up for? It looks like it’s the taylorswifttix one, but I’m trying to figure out if I need a capital one card for that presale? https://t.co/NuN9lLVJsl"
8817,2022-11-01 22:12:35+00:00,nictothemarie,if you want a capital one card for the taylor swift presale  consider using my reference link so we can both earn some $$$ https://t.co/y8CXmjhEHo
8818,2022-11-01 22:11:37+00:00,storyofuslooks,a girl in my lab group signed up for a capital one card while we were in class 😭😭 their marketing’s actually effective
8819,2022-11-01 22:10:43+00:00,megxjonas,"If any swifties are thinking of opening a new card for presale: —&gt;. Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/ETkC4J37vu"
8820,2022-11-01 22:10:34+00:00,16stephanieg,I think getting a capital one card was my best decision ahead of the eras tour #TSxCapitalOne
8821,2022-11-01 22:10:31+00:00,ChairByThWindow,@heyysstephen WAIT I DID NOT KNOW YOU COULD UPGRADE CLOSER TO THE SHOW??? okay I feel better about that dhsjdnsmsk and I have a new Capital One card so I'm hoping I can get tickets with that presale but sitting the queue stresses me out (especially after failing with Loverfest tickets 😬)
8822,2022-11-01 22:09:51+00:00,rachske,Am I about to sign up for a capital one card just for t swift tickets 👀👀👀 tbd
8823,2022-11-01 22:08:22+00:00,Smnthalyn,If anyone wants me to refer them for a capital one card LET ME KNOW TAYLOR FANS LMAO😂 #erastour
8824,2022-11-01 22:08:02+00:00,mayhemqueen_,"For the capital one access, I’m assuming we have to use our credit card to purchase the tickets??? Makes the most sense, yess??? #TaylorSwift"
8825,2022-11-01 22:06:00+00:00,TS13ontour,"To answer some questions:

- You can use any card, EXCEPT in the Capital One presale.
- There is no fan boost."
8826,2022-11-01 22:05:58+00:00,TS13ontour,"💚 For Capital One exclusive pre-sale informaiton, visit the following link: https://t.co/Zdg1mrFGFh

- Use the first 6 digits of your CO card number to gain entry
- You must use a Capital One Visa or Mastercard credit or debit card to complete your purchase"
8827,2022-11-01 22:04:21+00:00,gaylisarinna,WHO HAS A CAPITAL ONE CARD
8828,2022-11-01 22:03:38+00:00,londonbcy,gotta pay off my capital one card so i can use it in the presale LMAO
8829,2022-11-01 22:02:10+00:00,d1rtychailatte,Anyone got a capital one card 😭
8830,2022-11-01 22:01:34+00:00,jacquisara,Which capital one card do I get (I’m so serious)
8831,2022-11-01 21:56:42+00:00,dibbleslurking,@sparks_of_light Mine just looks like this bc I don't have a capital one card lol https://t.co/8Pmolkbzsp
8832,2022-11-01 21:56:03+00:00,dibbleslurking,@sparks_of_light Is this for the capital one card presale bc my email looks different since I just used her Twitter link earlier help but I signed into Ticketmaster
8833,2022-11-01 21:55:49+00:00,getawayyycarrr,tell me why I just applied for a capital one credit card
8834,2022-11-01 21:54:54+00:00,ninah_bee,Might open a capital one card just for them Taylor tickets
8835,2022-11-01 21:54:16+00:00,emalive_,So do I apply for a capital one card just in case the same happens in the UK?
8836,2022-11-01 21:51:29+00:00,taeismyfavebae,i have a bad feeling im not going to get presale and get another state i chose instead. but at least i have a capital one card lol
8837,2022-11-01 21:51:11+00:00,victoria_organa,Me trying to figure out if we have a Capital One card between my bf and I for #TSTheErasTour presales https://t.co/DcWrmahWxP
8838,2022-11-01 21:50:26+00:00,vigilante_swift,@julia_kamski Yes you can! but this presale is only for capital one card holders so you should register for presale on ticketmaster! https://t.co/SsEnqAFR0c
8839,2022-11-01 21:48:15+00:00,Pnkluvr,I have a Capital one card!!! I’m gonna get some royalty treatment for once!!!
8840,2022-11-01 21:45:57+00:00,enchanted1389,"@treepaineagent if this is about me i have to laugh cuz i have verified fan, lover fest priority, and a capital one card💀"
8841,2022-11-01 21:45:03+00:00,demonic_ant,@sattlerxgrant Exactly! I was trying to do my job while also registering for pre-sale…and making sure my capital one card was in order 😅😅
8842,2022-11-01 21:42:37+00:00,WhitehotR,@taylorswift13 does the ticket price come with a Capital One visa card?
8843,2022-11-01 21:42:20+00:00,kayitsKP,update he has a capital one card 😏
8844,2022-11-01 21:39:59+00:00,LeoSobble,@CapitalOne  is it too late to apply for a capital one card to get the benefits of early purchase of Tay tickets ??#Midnights
8845,2022-11-01 21:39:59+00:00,hopeferls,"@CapitalOne @jaytaytay if we have a capital one card, how do we access the presale?"
8846,2022-11-01 21:36:01+00:00,madwomanmeg,Maybe the #TSxCapitalOne surprise is a special concert only for capital one card holders at the capital one HQ in DC and that’s why DC hasn’t gotten your dates
8847,2022-11-01 21:36:00+00:00,afterglowswift3,"just registered for a presale code but i have a capital one card so my bag is secure anyway 💅🏻✨ 
#TSTheErasTour 
#TSxCapitalOne"
8848,2022-11-01 21:35:54+00:00,jolenekristine,i just got a capital one travel card and not getting interest for 15 months and getting miles for every dollar and getting presale…. everyone should be scared
8849,2022-11-01 21:35:16+00:00,makenzie__bolus,Did I apply for a capital one credit card just to try and get @taylorswift13 presale tickets? Yep🤪 Will it arrive in time? Turns out no🤦‍♀️
8850,2022-11-01 21:35:08+00:00,kelsherm17,to THINK I meant to cancel my Capital One card last week and completely forgot to do it. God works in mysterious ways.
8851,2022-11-01 21:34:57+00:00,stefymdlt,Registered for Verified Fan presale on two accounts AND opened a new credit card for Capital One presale. May the odds be ever in my favor #TaylorSwiftErasTour https://t.co/JgFqxnVWYp
8852,2022-11-01 21:33:36+00:00,LuxxeLex,Somebody really just also scammed me pretending to be Capital One. Sent me a really convincing text that looked like it was from them and then called me and told me all about how someone was trying to use my card in Texas🙄.
8853,2022-11-01 21:32:56+00:00,xotamsox,the one good thing about my dad being a capital one employee is that i already have a capital one credit card 😌
8854,2022-11-01 21:30:39+00:00,wannafeelunlost,I wonder how I can get tickets with my capital one card if I don’t get Ticketmaster presale
8855,2022-11-01 21:30:35+00:00,CeveniniEllen,My colleague Vannia Gonzalez Macias talks about Capital One’s internal #machinelearning platform that can detect anomalies in credit card transaction data. Check it out! https://t.co/G1jrww35qf https://t.co/bT0ZIKzeKu
8856,2022-11-01 21:29:14+00:00,viiccrzz,finally 🫶🏼 also got my capital one card ready to see my girl @taylornation13 https://t.co/OWQe0aLPcm
8857,2022-11-01 21:27:50+00:00,kelbel428,"My tswift cat loving bestie really signed up for a capital one card, signed up with loverfest email, and then a third account to get us presale. If that’s not dedication, idk what is @aml1201 😽"
8858,2022-11-01 21:25:33+00:00,carolynalice,it's crazy how taylor swift has a capital one presale and i've gotten 7 different capital one ads today. feeling pressured to open a capital one card. will keep everyone updated.
8859,2022-11-01 21:23:58+00:00,jess_exhales,hey can someone pls answer this for me: if i don’t have a capital one card am i still able to get a presale code?
8860,2022-11-01 21:23:51+00:00,sunflower_vol_8,@fIwrsue remind me why i don’t have a capital one card
8861,2022-11-01 21:22:19+00:00,leenoult,yall i’m so happy my sister had a capital one card with a very high credit limit
8862,2022-11-01 21:22:12+00:00,jess_exhales,@jbee_13 wait so i can’t get a presale code if i don’t have a capital one card
8863,2022-11-01 21:20:16+00:00,TS89256,@emberk39 You have to have your card in by then but it typically only takes a couple of days. Since it is sponsored by capital one I’m sure there is a batch of tickets that will be released just for the presale for that so yes!
8864,2022-11-01 21:20:02+00:00,hahabearrry,"if i do the capital one presale, do i have to pay with that card as well ?"
8865,2022-11-01 21:19:36+00:00,crazylover530,"Hey Swifties heres a link to get pre approved for a Capitol One card!
Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/LJ0bYBjetn #erastour #taylorswift"
8866,2022-11-01 21:19:13+00:00,delicatejol,"I just applied for a capital one card, JUST IN CASE lol"
8867,2022-11-01 21:18:12+00:00,LIVluvSWIFT,"@affairsillicits I think it’s great for it to be in that order! You can try for verified fan tickets and if you can’t get that then you can try for capital one tickets if you have a card. And if you really can’t get anything, you still have the general sale"
8868,2022-11-01 21:18:01+00:00,MCO,"@gina_smith Hi! Capital One Venture &amp; Venture X, American Express Platinum card cardholders, &amp; Dragonpass have access - as well as: Lufthansa/Eurowings Discovery, Aerlingus, Emirates, Icelandair, British Airways, &amp; Caribbean Airlines business passengers. You may also purchase a day pass."
8869,2022-11-01 21:15:29+00:00,labyrinthofivy,Is anyone else applying for a capital one card for tour? i’m thinking about it …😂
8870,2022-11-01 21:15:26+00:00,chalametsivan,if anyone is planning on applying for a capital one card I have a referral link! https://t.co/bwCSFXnEgu the card I have gives u unlimited 1.5% cash back and zero foreign transaction fees!
8871,2022-11-01 21:14:34+00:00,fearlesslover20,A bitch just got into Verified Fan AND got a Capital One credit card cause she’s GETTING that accessible floor seat!!! Manifesting 🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯
8872,2022-11-01 21:14:23+00:00,iloveappleciroc,@concertleaks i heard if you use my referral link to get a capital one card for presale you have a better chance too!
8873,2022-11-01 21:13:53+00:00,skudiklier,@KhanStopMe ngl at first I thought this was about getting Taylor swift concert tickets via a capital one card hahaha
8874,2022-11-01 21:13:19+00:00,zachaswift,Apparently I have a capital one credit card that my mother opened in my name ??
8875,2022-11-01 21:09:54+00:00,Olamidexox1,The one time having a capital one card is paying off. Thank you @CapitalOne #taylorswift
8876,2022-11-01 21:09:33+00:00,Bloom2294,I getting that Capital One card tonight. https://t.co/0Ih3IqNERp
8877,2022-11-01 21:08:52+00:00,izzyballiette,if you find yourself in need of a capital one card referral code my dms are open
8878,2022-11-01 21:06:37+00:00,breathinjordan,swifties use my link to get ur capital one card 🫶🏼🫶🏼: https://t.co/PUYJhmLvLL #TaylorSwiftErasTour
8879,2022-11-01 21:06:19+00:00,ncandescentglw,just found out my parents are capital one card holders slayy
8880,2022-11-01 21:04:19+00:00,swiftantonoffs,(you guys do know you can just open a capital one debit card right) (you don't need to effect your credit for taylor swift)
8881,2022-11-01 21:03:31+00:00,irene123g,Debating if I should fuck it and apply for a capital one credit card 🧍🏽‍♀️
8882,2022-11-01 21:03:13+00:00,weltonlassos,hope it's a capital one card holder exclusive re: tour https://t.co/AqJkQ5Kn34
8883,2022-11-01 21:03:12+00:00,idkandreaa,taylor partnering up with capital one.. the credit card i have.. this is justice after all of harrys fuck shit with american express 🥱
8884,2022-11-01 21:01:34+00:00,Angiewanted,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/bUdEHJH4e3"
8885,2022-11-01 21:00:42+00:00,back2badlands,am i gonna get myself a capital one card just so i can make sure i get to see taylor swift? yeah
8886,2022-11-01 21:00:37+00:00,kawaiittrash,sorry i cant get over the fact i got a capital one credit card specifically for taylor swift tickets
8887,2022-11-01 21:00:17+00:00,beokayswift,what do capital one card holders get? just how bad is it gonna be for me if i don’t have one?
8888,2022-11-01 20:59:37+00:00,TooManyBens,I WILL NOT GET A CAPITAL ONE CREDIT CARD I WILL NOT GET A CAPITAL ONE CREDIT CARD I WILL NOT GET A CAPITAL ONE CREDIT CARD I WILL NOT GET A CAPITAL ONE CREDIT CARD I WILL NOT GET A CAPITAL ONE CREDIT CARD I WILL NOT GET A CAPITAL ONE CREDIT CARD I WILL NOT GET A CAPITAL ONE CREDI
8889,2022-11-01 20:59:35+00:00,widehutao,me being a verified fan and having a capital one credit card my dad signed me up for 5 years ago 😝😝😝🤷‍♀️🤷‍♀️
8890,2022-11-01 20:57:36+00:00,penthouseheart,what capital one card should i get
8891,2022-11-01 20:57:19+00:00,enchantedhan,damn do i get a capital one card lol
8892,2022-11-01 20:56:53+00:00,seashellbabe,it seems like it’s worth it to have a capital one card purely for the presales
8893,2022-11-01 20:55:52+00:00,lizardboylucas,a capital one credit card is looking mighty tasty rn
8894,2022-11-01 20:53:56+00:00,karly_ripple,@kim0fmyheart @CapitalOne How did you get this! I just ordered my capital one card!
8895,2022-11-01 20:53:30+00:00,aliciaispunk,taking a capital one credit card out so i can buy taylor swift tickets in a different presale than verified fans cause that wait was LoooooOoong
8896,2022-11-01 20:53:26+00:00,ItsKatherine_xx,@handwrittentixs Does it count if the card is a Canadian Capital One Mastercard??
8897,2022-11-01 20:52:41+00:00,BlankSpaceProd,"@iwasmaroon @lauraeatsphoebe @handwrittentixs @dincsaursmate That’s not accurate. If you are doing the capital one presale, you need a capital one card to pay with. https://t.co/LAhurz57hA"
8898,2022-11-01 20:52:17+00:00,SethxTyler,"if anyone wants my referral for a Capital One card, hmu"
8899,2022-11-01 20:49:56+00:00,sunflowerlokii,Does anyone know how the Capital One exclusive presale works. Do they just go off the card number you enter or 🧍🏻‍♀️
8900,2022-11-01 20:47:14+00:00,midnightsCMB,@vigilante_swift @godilovegilfs Do u know if any capital one card qualifies cos im highkey tempted to sign up for one now 💀
8901,2022-11-01 20:47:00+00:00,ghostofranboo,do capital one card holders have a different presale compared to the verified fan?? /gen
8902,2022-11-01 20:47:00+00:00,homoarigato,if anyone wants to apply for a capital one card for the taylor tour… i get $100 per approved application using my link 🥹 https://t.co/Jop8A3CENv 🖤
8903,2022-11-01 20:46:19+00:00,enerianna,"not my friend saying she almost opened a capital one card today to qualify for presale, not for herself, but FOR ME???????"
8904,2022-11-01 20:44:54+00:00,katherina_greys,I may or may not have gotten a Capital One credit card just because of the tour 🤪  #erastour #TaylorSwiftErasTour #SwiftieProblems https://t.co/MRnbWW2TMQ
8905,2022-11-01 20:44:24+00:00,AtlantaInsomni1,@READYF0RlT Absolutely right! How nice that Capital One card holders get a presale. When is it enough @taylorswift13 ? Working the system from every angle when you should work it for your fan club!
8906,2022-11-01 20:43:54+00:00,poppunknanny,@chrrrythrill @ghostlinya wait I have a capital one card
8907,2022-11-01 20:43:48+00:00,swiftiemayhem,I opened a capital one card to make sure I get tickets lmao
8908,2022-11-01 20:42:51+00:00,2000sfangirl,Is it worth it to get a capital one credit card lmao
8909,2022-11-01 20:42:48+00:00,vigilante_swift,@godilovegilfs @GetawayCar09 I think it’s just the code at 10am and then the capital one card at 2pm https://t.co/mRtDMIskpI
8910,2022-11-01 20:41:36+00:00,sk291439,i have a capital one card who want me
8911,2022-11-01 20:41:12+00:00,FIwrSue,so since i have a capital one card i technically already have a ticketmaster code
8912,2022-11-01 20:40:32+00:00,zwiftie13,I HAVE A CAPITAL ONE CARD I WON
8913,2022-11-01 20:40:29+00:00,afternostalgia,luckily i know someone with a capital one card too. yeah… presale tickets are definitely secured for oomfs and i 🤭
8914,2022-11-01 20:40:08+00:00,comradekelsi,ab to apply for a capital one card
8915,2022-11-01 20:38:12+00:00,twtaylorswift,@vigilante_swift @GetawayCar09 So people that have a capital one card and got a code do presale at 10 am and then anyone with a capital one card can get tickets at 2 pm?
8916,2022-11-01 20:34:08+00:00,swiftie1307,@CapitalOne I knew that getting a capital one card when I was 25 was a good choice and my TAYLOR Capital one dreams would come true!❤️ #TSxCapitalOne
8917,2022-11-01 20:32:43+00:00,chylerswift,if i sign up for a capital one card will it be here in time for me to use for tix
8918,2022-11-01 20:32:37+00:00,akothakota,Curious about the #machinelearning technology behind Capital One’s automatic defenses that protect customers from credit card fraud? Check out Vannia Gonzalez Macias’s high-level summary. https://t.co/a9pvdwtJHN https://t.co/q6nsjzrsFG
8919,2022-11-01 20:31:59+00:00,END0FTHEW4TER,@kittenparx he probably also applied for a capital one card
8920,2022-11-01 20:31:34+00:00,lanaya_nay,"Alright next up, how do I acquire a capital one credit card in time?"
8921,2022-11-01 20:29:30+00:00,yamilethcortez8,Y’all think if I apply for a Capital One card it will get here by the 15th??
8922,2022-11-01 20:28:57+00:00,taybrinaism,fuck it I’m applying fr a capital one card. does anyone have a suggestion between the quicksilver or the savorone? that’s the cards that were recommended to me when I was pre-approved
8923,2022-11-01 20:28:49+00:00,yslswift,it’s embarrassing how i want a capital one credit card now since u can use it as a presale code
8924,2022-11-01 20:28:45+00:00,outxftouch,i’m so nervous i’m not gonna be selected to get a presale code but i’m so happy i have a capital one credit card as backup
8925,2022-11-01 20:26:36+00:00,hannahcoric,"I know y’all wanna get in on this Capital One pre-sale for Taylor Swift soooo if you wanna get a card please use my link so I can buy stuff for my kids please ♥️ 

https://t.co/W65VR9Dyru"
8926,2022-11-01 20:26:25+00:00,AshleyNicole_23,@CapitalOne Is the capital one presale 6 tickets per card?
8927,2022-11-01 20:23:47+00:00,cbdubs,"@CapitalOne THAT I AM ❤️‍🔥 Capital One was my first credit card at age 19 - at 40 now, I’m a longtime customer and thrilled by this partnership! #TSxCapitalOne #TSTheErasTour #TSmidnightTS"
8928,2022-11-01 20:23:36+00:00,TPWKayla_,There better be a capital one box for speak now tv now that I have a card @CapitalOfficial
8929,2022-11-01 20:23:03+00:00,swiftiemayhem,SHOULD I GET A CAPITAL ONE CARD?
8930,2022-11-01 20:22:06+00:00,iamWilliaam,"@JanellePierzina There’s also another way with capital one. If you have a capital one card, you’re automatically signed up for it"
8931,2022-11-01 20:21:22+00:00,erastourtix,"at the checkout you will need to use a capital one card to pay. 
there is a limit of 6 tickets per transaction.
capital one typically reserves a good number of tickets per show but this will likely not include vip packages."
8932,2022-11-01 20:21:20+00:00,erastourtix,"you do NOT need to register and receive a code to participate in this presale, it is open to anyone with a capital one card.
to gain access to this presale you will need to enter the first 6 digits of your capital one card."
8933,2022-11-01 20:20:35+00:00,ohbaby_naynay,Should I get a Capital One card? #TSmidnightTS https://t.co/NbyHqN89Px
8934,2022-11-01 20:13:19+00:00,newyearsdana,capital one card secured😚 verified fan done before 8:30am😚 no stress here😚 https://t.co/uhKuVY3Z7x
8935,2022-11-01 20:13:12+00:00,xolindse,@_eliz it’s a good day to already have a capital one credit card
8936,2022-11-01 20:12:04+00:00,marvylovely_JES,"If I have a Capital One debit card, is there even a point to register for Verified Fan? Since we are getting presale tickets too?"
8937,2022-11-01 20:10:51+00:00,STOPbeingmeta,activating the capital one card that’s been sitting on my desk for like two weeks
8938,2022-11-01 20:10:27+00:00,hijonimdad,@badmews My roommate has a Capital One card so I hope that becomes our saving grace
8939,2022-11-01 20:09:57+00:00,enchantedlike,"the verified fan registration for taylor presale is insane, taking way too long. at this point i’m gonna get a capital one card so i can get in on that presale instead lmao"
8940,2022-11-01 20:07:44+00:00,vigilante_swift,@godilovegilfs dedicated to capital one holders and that is when you would be required to use the card!
8941,2022-11-01 20:06:39+00:00,everia14,"Literally seeing this while:
1) In the queue with no end in sight
2) Having a Capital One credit card
Really wanna abandon the queue... 😓
Man, fuck anxiety. #neurodivergentswiftie https://t.co/R4dCkmgK0m"
8942,2022-11-01 20:02:45+00:00,lightsuphome,if anyone is thinking about applying for a capital one card for taylor’s tour lmk so i can give you my referral link!!
8943,2022-11-01 20:02:25+00:00,HadleyDarling,"did i spend 4hrs in a virtual Ticketmaster line to register as a “Verified Fan” and also sign up for a Capital One card just so i may have a *chance* to access the pre-sale for the US leg of the tour just in case there are no Canadian dates?

yes, yes i did. 🙃 https://t.co/HWQJ7krPRo"
8944,2022-11-01 20:01:59+00:00,jacquelynjozw,Maybe I should just wait until tomorrow or later in general or maybe I just need to get a capital one card
8945,2022-11-01 20:00:48+00:00,twtaylorswift,@vigilante_swift I’ve never bought tickets before so I was wondering how the capital one presale is gonna work my mom just applied for a capital one card and I wanna know if you have to use the capital one card to buy the tickets during the vertified fan presale?
8946,2022-11-01 20:00:34+00:00,neerajoct1822,My colleague Vannia Gonzalez Macias talks about Capital One’s internal #machinelearning platform that can detect anomalies in credit card transaction data. Check it out! https://t.co/GfjB4OdnLp https://t.co/1gOpFO7p7z
8947,2022-11-01 20:00:22+00:00,neerajoct1822,My colleague Vannia Gonzalez Macias talks about Capital One’s internal #machinelearning platform that can detect anomalies in credit card transaction data. Check it out! https://t.co/QZgS7MIvLd https://t.co/PYFwUp1SF3
8948,2022-11-01 19:59:46+00:00,neerajoct1822,My colleague Vannia Gonzalez Macias talks about Capital One’s internal #machinelearning platform that can detect anomalies in credit card transaction data. Check it out! https://t.co/HyXSGzdFal https://t.co/wanFKu2CM0
8949,2022-11-01 19:59:45+00:00,CapitalOne,@neednewsinfo Eligible Capital One cardholders can use the first 6 digits of their card to get exclusive access to the #TSTheErasTour presale starting 11/15. You must also use your eligible card to purchase tickets. #TSxCapitalOne
8950,2022-11-01 19:59:14+00:00,neerajoct1822,My colleague Vannia Gonzalez Macias talks about Capital One’s internal #machinelearning platform that can detect anomalies in credit card transaction data. Check it out! https://t.co/HC5ylADFND https://t.co/rImA7soPnF
8951,2022-11-01 19:54:23+00:00,dollarstoregoth,how many other psychotic swifties took out a new capital one card today just for presale tickets :-)))
8952,2022-11-01 19:54:19+00:00,CapitalOne,@pll102098 Eligible Capital One cardholders can use the first 6 digits of their card to get exclusive access to the #TSTheErasTour presale starting 11/15. (You must also use your eligible card to purchase tickets.) #TSxCapitalOne
8953,2022-11-01 19:54:17+00:00,OpieRose_23,Dear @CapitalOne what card do I need for T Swift presales.
8954,2022-11-01 19:53:54+00:00,gagasfolklore,@alyaccardi i’ll cry. i also have a capital one card too so hopefully i can get at least one of those presales
8955,2022-11-01 19:52:54+00:00,CapitalOne,@chelsea_posey Eligible Capital One cardholders can use the first 6 digits of their card to get exclusive access to the #TSTheErasTour presale starting 11/15. You must also use your eligible card to purchase tickets. #TSxCapitalOne
8956,2022-11-01 19:52:35+00:00,TheJamiePerry,@CapitalOne Mary’s Song 😱🥰🥹 I can’t wait to use my VentureOne card on my flights &amp; hotels for tour! Now I just gotta get those tickets! #TSxCapitalOne #TSTheErasTour
8957,2022-11-01 19:52:10+00:00,MarissaInMadrid,@jacejuliano capital one keeps tweeting out purple things and I don't want to get my hopes up it's Speak Now TV but either way my cap one credit card is ready
8958,2022-11-01 19:51:12+00:00,avg_amy,@taylornation13 @CapitalOne @taylorswift13 @paramore @beabad00bee @phoebe_bridgers @_girlinred_ @whereisMUNA @HAIMtheband @gracieabrams @OwennMusic When you’re the only friend with a @CapitalOne card https://t.co/NYMAvzTvhR
8959,2022-11-01 19:48:38+00:00,ivyforevermore,@purplepinkskys sometimes credit card companies have pre sales so i know taylor has done this w capital one before so it might be something like that
8960,2022-11-01 19:47:45+00:00,carly_kan,Not me applying for a capital one card to get early access to Taylor Swift concert tix… #TaylorSwiftErasTour
8961,2022-11-01 19:46:06+00:00,sourvinyl,if anyone is looking to open a capital one card use my referral link and we both get bonus miles &lt;3 https://t.co/RWTvg3Anqi
